ref_cpx_klb1@1:12/28/2016 05:35:05 AM;
Software:Name=Qtegra;Version=2.4.1800.33;File Version=1;
Configuration:Machine=iCAP Q;
Laser:Additional Gas Flow 1=0;Additional Gas Flow 2=0;Additional Gas Flow 3=0;CCT Entry Lens=-56;Angular Deflection=-275;Deflection Entry Lens=-35;Extraction Lens 1 Polarity=0;Extraction Lens 1 Negative=0;Extraction Lens 1 Positive=0;Spray Chamber Temperature=2.7;Peristaltic Pump Speed=40;Cool Flow=14;Sampling Depth=6.41348973607038;Plasma Power=1550;Auxilliary Flow=0.8;Nebulizer Flow=1.02188644688645;Torch Horizontal Position=-0.227565982404692;Torch Vertical Position=0.000107526881718986;Extraction Lens 2=-209.304029304029;CCT Focus Lens=2.22564102564103;CCT Bias=-2.00854700854701;CCT Exit Lens=-160.01221001221;Focus Lens=20.0990099009901;D1 Lens=-192.039072039072;D2 Lens=-80;Quad Entry Lens=-25.2014652014652;Pole Bias=-1.00019836728466;CCT1 Flow=0;CCT2 Flow=0;CCT1 Shut-Off Valve=0;CCT2 Shut-Off Valve=0;Virtual CCT Mass to Dac Factor=130.000047683761;Virtual CCT Mass to Dac Offset=-220.003337863291;Virtual CCT Mass parameter b=0.650000238418807;Virtual CCT Mass Maximum Dac Limit Set=4095;
RF Generator:RF Plasma Lit Readback=1;RF FET Temperature Ok Readback=1;Plasma Power Readback=1548.6077186126;
Ion Optics:Pole Bias Readback=-1.0752688172043;Torch Horizontal Position Readback=-0.21642228739003;Torch Vertical Position Readback=0.0263929618768328;Sampling Depth Readback=6.425;Extraction Lens 1 Negative Readback=-199.41348973607;Extraction Lens 1 Positive Readback=-0.0146627565982405;Extraction Lens 2 Readback=-208.211143695015;Angular Deflection Readback=-277.712609970674;Quad Entry Lens Readback=-25.1221896383187;Focus Lens Readback=19.9462365591398;D2 Lens Readback=-79.1788856304985;Deflection Exit Lens Readback=35;Deflection Entry Lens Readback=-34.7214076246334;D1 Lens Readback=-191.593352883675;CCT Exit Lens Readback=-159.579667644184;CCT Bias Readback=-2.63440860215054;CCT Entry Lens Readback=-56.4516129032258;CCT Focus Lens Readback=2.08699902248289;
Vacuum:Analyzer Vacuum Ok Readback=1;Interface Pressure Readback=2.07122263692432;Analyzer Pressure Readback=5.78062217507179E-07;
Detector:Detector Voltage (Counting) Readback=1153.47018572825;Detector Voltage (Analog) Readback=-1970.67448680352;
Cooling System:Plasma Cooling Water Flow Readback=3.27529411764706;Interface Temperature Readback=36.9620680891376;Exhaust Flow Readback=0.393627565982405;Quad Board Temperature Readback=35.6177908113392;Inlet Fan Speed Readback=2376.47058823529;Outlet Fan Speed Readback=2282.35294117647;Peltier Temperature Hot Side Readback=20.3083982259398;Spray Chamber Temperature Readback=2.7058192015936;
Power Supply:Supply Voltage 500 V Readback=-538.245356793744;Supply Voltage 1 kV Readback=-1163.24535679374;
Gas Supply:Nebulizer Supply Pressure Readback=-0.0193768817204302;Nebulizer Flow Readback=1.01026392961877;Cool Flow Readback=13.919843597263;Auxilliary Flow Readback=0.777126099706745;CCT2 Flow Readback=0;Gas Flow 2 Readback=9.77517106549365;CCT1 Flow Readback=0;Additional Gas Flow 1 Readback=0;
Pulse Counting:Threshold=2500000;

Time,7Li,11B,29Si,42Ca,44Ca,85Rb,88Sr,89Y,90Zr,93Nb,133Cs,137Ba,139La,140Ce,141Pr,146Nd,147Sm,151Eu,157Gd,159Tb,163Dy,165Ho,166Er,169Tm,172Yb,175Lu,178Hf,208Pb,232Th,238U,
34.07872,1333.40444823724,750.02250067502,754079.446184276,371094.542846704,1240260.1263376,166.667777785185,34046.302972042,9670.40589027757,6334.93818434003,0,0,0,166.667777785185,2333.55113143893,666.684444918531,1166.72111365197,166.667777785185,500.010000200004,500.010000200004,666.684444918531,666.684444918531,833.361112037068,500.010000200004,166.667777785185,333.337777837038,1000.04000160006,333.337777837038,0,0,0,
34.27789,500.010000200004,833.361112037068,783828.382838284,349484.898466863,1291618.10836698,500.010000200004,23689.0923407492,13340.4482390608,7335.48507562218,0,0,0,166.667777785185,2333.55113143893,833.361112037068,666.684444918531,0,0,666.684444918531,1000.04000160006,1000.04000160006,666.684444918531,1333.40444823724,833.361112037068,1166.72111365197,500.010000200004,333.337777837038,0,0,0,
34.47709,0,833.361112037068,668342.97102142,370751.244858194,1524080.55334206,166.667777785185,30370.1824880855,8336.11203734578,6334.93818434003,0,0,0,166.667777785185,3000.36004320518,500.010000200004,666.684444918531,833.361112037068,666.684444918531,166.667777785185,1166.72111365197,1166.72111365197,1333.40444823724,1000.04000160006,500.010000200004,1000.04000160006,833.361112037068,0,0,0,0,
34.6763,666.684444918531,833.361112037068,842464.337399214,423039.375203384,1459207.3128839,166.667777785185,27363.2504871993,10337.606210567,6001.44034568296,0,0,0,0,2333.55113143893,1166.72111365197,1000.04000160006,333.337777837038,833.361112037068,666.684444918531,333.337777837038,1166.72111365197,666.684444918531,1500.09000540032,166.667777785185,1000.04000160006,333.337777837038,0,0,0,0,
34.87548,500.010000200004,833.361112037068,825972.720080385,453064.548971696,1861962.01406166,166.667777785185,34714.8045289468,16677.7851901268,6001.44034568296,0,0,0,0,3667.20452333009,500.010000200004,1333.40444823724,166.667777785185,1000.04000160006,1333.40444823724,833.361112037068,1333.40444823724,1833.46778763776,666.684444918531,0,500.010000200004,500.010000200004,333.337777837038,0,0,0,
35.07466,333.337777837038,1083.38027981213,780594.458987653,310816.83068076,1365004.14809399,333.337777837038,36386.2146319317,9336.81907912287,7001.96054895371,0,0,0,166.667777785185,1666.77778518568,500.010000200004,666.684444918531,166.667777785185,500.010000200004,166.667777785185,166.667777785185,1500.09000540032,500.010000200004,333.337777837038,333.337777837038,500.010000200004,166.667777785185,333.337777837038,0,0,0,
35.27383,666.684444918531,916.70027901023,865636.639536488,378305.947321404,1488940.88142722,333.337777837038,38726.5637519363,9336.81907912287,7335.48507562218,0,0,0,166.667777785185,3333.77783704494,333.337777837038,833.361112037068,0,333.337777837038,1000.04000160006,666.684444918531,500.010000200004,500.010000200004,1166.72111365197,666.684444918531,666.684444918531,833.361112037068,666.684444918531,166.667777785185,0,0,
35.47305,833.361112037068,750.02250067502,704650.142575126,396524.400980644,1467316.46794117,333.337777837038,40064.1025641026,9670.40589027757,6668.44491864497,333.337777837038,333.337777837038,0,333.337777837038,2833.65448084116,666.684444918531,166.667777785185,166.667777785185,333.337777837038,166.667777785185,333.337777837038,1166.72111365197,1166.72111365197,666.684444918531,833.361112037068,333.337777837038,166.667777785185,1666.77778518568,0,0,166.667777785185,
35.6722,666.684444918531,916.70027901023,655059.177669837,419592.744231447,1507862.24322752,166.667777785185,29033.6790677186,10337.606210567,7335.48507562218,0,333.337777837038,0,500.010000200004,1833.46778763776,1166.72111365197,333.337777837038,333.337777837038,333.337777837038,333.337777837038,666.684444918531,1166.72111365197,1166.72111365197,500.010000200004,333.337777837038,833.361112037068,666.684444918531,666.684444918531,0,0,0,
35.87139,1166.72111365197,1250.06250312516,764342.150463758,396868.396814217,1183496.0409367,166.667777785185,46753.9406892867,17679.1599396907,8336.11203734578,0,0,0,166.667777785185,1833.46778763776,500.010000200004,333.337777837038,500.010000200004,1000.04000160006,333.337777837038,333.337777837038,1166.72111365197,2333.55113143893,2000.16001280102,833.361112037068,333.337777837038,500.010000200004,0,0,0,0,
36.07058,666.684444918531,500.010000200004,681413.504999315,342289.861732467,1050350.11670557,166.667777785185,31706.8286496229,10337.606210567,8336.11203734578,0,0,0,166.667777785185,2333.55113143893,833.361112037068,1333.40444823724,166.667777785185,166.667777785185,500.010000200004,166.667777785185,1000.04000160006,1000.04000160006,666.684444918531,500.010000200004,500.010000200004,500.010000200004,0,0,0,0,
36.27001,500.010000200004,1000.04000160006,695139.164873717,342632.389911605,1105480.06237469,500.010000200004,37054.8411649241,12005.7627661277,8669.67215301304,0,0,0,0,3833.92120125086,500.010000200004,333.337777837038,333.337777837038,500.010000200004,1000.04000160006,333.337777837038,333.337777837038,666.684444918531,1833.46778763776,333.337777837038,333.337777837038,0,666.684444918531,0,0,166.667777785185,
36.46948,1166.72111365197,666.684444918531,685061.277739795,482121.743384841,1772761.30843169,0,38057.8479288519,18346.7876442725,10337.606210567,0,333.337777837038,0,0,1666.77778518568,500.010000200004,833.361112037068,166.667777785185,666.684444918531,166.667777785185,500.010000200004,2000.16001280102,1333.40444823724,1666.77778518568,333.337777837038,333.337777837038,166.667777785185,1000.04000160006,0,0,0,
36.66877,166.667777785185,750.02250067502,785371.118050046,408225.489531811,1724106.37808807,166.667777785185,34046.302972042,15009.0054032419,7669.01849900636,0,0,0,333.337777837038,2333.55113143893,666.684444918531,1333.40444823724,166.667777785185,166.667777785185,666.684444918531,666.684444918531,1000.04000160006,1000.04000160006,1666.77778518568,166.667777785185,333.337777837038,833.361112037068,0,0,0,0,
36.86793,500.010000200004,1000.04000160006,656112.312197258,336125.93743666,1283508.95330971,166.667777785185,49765.5341945999,12673.0876977669,6001.44034568296,0,0,0,333.337777837038,1666.77778518568,666.684444918531,666.684444918531,833.361112037068,1000.04000160006,333.337777837038,333.337777837038,1000.04000160006,333.337777837038,1333.40444823724,166.667777785185,0,333.337777837038,0,0,0,0,
37.06717,833.361112037068,833.361112037068,670865.279299014,365946.048323818,1253775.38476638,333.337777837038,33712.06558165,15342.7435493769,7669.01849900636,0,0,0,0,2500.2500250025,1166.72111365197,333.337777837038,333.337777837038,500.010000200004,333.337777837038,333.337777837038,833.361112037068,500.010000200004,1500.09000540032,666.684444918531,500.010000200004,500.010000200004,0,0,0,0,
37.26627,500.010000200004,583.346944762044,639973.744666885,364573.46933254,1710591.11965928,166.667777785185,29367.791542076,11338.4734412934,4000.64010241639,0,333.337777837038,0,166.667777785185,1666.77778518568,833.361112037068,833.361112037068,500.010000200004,333.337777837038,166.667777785185,333.337777837038,1333.40444823724,1000.04000160006,1000.04000160006,500.010000200004,500.010000200004,0,666.684444918531,0,0,0,
37.46547,500.010000200004,1333.40444823724,743824.914530501,339549.96959254,1361897.45219665,166.667777785185,37723.5034118071,13006.7635170289,9670.40589027757,0,0,0,333.337777837038,2833.65448084116,333.337777837038,2000.16001280102,833.361112037068,666.684444918531,833.361112037068,833.361112037068,1833.46778763776,500.010000200004,1000.04000160006,333.337777837038,333.337777837038,1000.04000160006,333.337777837038,0,0,0,
37.66493,166.667777785185,666.684444918531,673119.630083813,404782.873789039,1340273.0387106,333.337777837038,30036.0432519023,11004.8421305374,9670.40589027757,0,0,0,166.667777785185,3833.92120125086,1333.40444823724,333.337777837038,500.010000200004,666.684444918531,666.684444918531,333.337777837038,833.361112037068,500.010000200004,1000.04000160006,833.361112037068,500.010000200004,500.010000200004,333.337777837038,0,333.337777837038,0,
37.86438,833.361112037068,1083.38027981213,675507.959615009,278740.242406266,1132138.05890732,0,33043.6175751993,9003.24116682005,7001.96054895371,0,0,0,166.667777785185,2500.2500250025,1166.72111365197,1333.40444823724,500.010000200004,500.010000200004,333.337777837038,1166.72111365197,666.684444918531,833.361112037068,1666.77778518568,333.337777837038,1333.40444823724,333.337777837038,333.337777837038,0,0,0,
38.06366,500.010000200004,833.361112037068,675435.113040382,371437.850125842,1171068.05873486,0,25359.030484224,7669.01849900636,6001.44034568296,0,0,0,500.010000200004,1500.09000540032,333.337777837038,500.010000200004,166.667777785185,333.337777837038,333.337777837038,1500.09000540032,1166.72111365197,1666.77778518568,833.361112037068,333.337777837038,333.337777837038,500.010000200004,333.337777837038,0,0,0,
38.26286,1000.04000160006,1250.06250312516,663486.675517718,392397.177719695,1818713.18708955,0,39729.7044644169,13674.1418642191,9670.40589027757,0,333.337777837038,0,333.337777837038,4000.64010241639,1000.04000160006,1333.40444823724,333.337777837038,500.010000200004,500.010000200004,833.361112037068,1166.72111365197,333.337777837038,666.684444918531,500.010000200004,0,666.684444918531,333.337777837038,0,0,0,
38.46203,666.684444918531,1083.38027981213,1009874.09398251,370064.676751549,1543001.91514236,0,47423.1211093003,14341.5558253399,7335.48507562218,0,333.337777837038,0,166.667777785185,2500.2500250025,500.010000200004,833.361112037068,166.667777785185,666.684444918531,500.010000200004,500.010000200004,666.684444918531,666.684444918531,166.667777785185,333.337777837038,666.684444918531,500.010000200004,333.337777837038,0,0,0,
38.6612,333.337777837038,750.02250067502,637519.655431736,368348.419044527,1553814.12188539,166.667777785185,28031.3951625821,10337.606210567,7669.01849900636,0,0,0,166.667777785185,4500.81014582625,1000.04000160006,833.361112037068,333.337777837038,833.361112037068,166.667777785185,500.010000200004,666.684444918531,666.684444918531,500.010000200004,500.010000200004,666.684444918531,0,1000.04000160006,0,0,0,
38.86038,1166.72111365197,750.02250067502,701126.737396167,307058.982318801,1288915.05668122,333.337777837038,34714.8045289468,10337.606210567,5667.95140231786,0,0,0,166.667777785185,2666.95114145509,500.010000200004,1666.77778518568,166.667777785185,833.361112037068,333.337777837038,1166.72111365197,333.337777837038,500.010000200004,1000.04000160006,1000.04000160006,166.667777785185,666.684444918531,0,0,0,0,
39.05959,833.361112037068,916.70027901023,613704.356378837,374184.642866809,1340273.0387106,333.337777837038,30370.1824880855,11004.8421305374,4667.53794041554,0,0,0,333.337777837038,3833.92120125086,500.010000200004,1500.09000540032,666.684444918531,833.361112037068,1000.04000160006,666.684444918531,1666.77778518568,1333.40444823724,1500.09000540032,833.361112037068,1166.72111365197,500.010000200004,0,0,0,0,
39.25877,500.010000200004,1166.72111365197,714168.16380268,353941.016591619,1515971.39828479,333.337777837038,41401.7842833485,12673.0876977669,6668.44491864497,0,0,0,333.337777837038,2333.55113143893,500.010000200004,833.361112037068,666.684444918531,1333.40444823724,166.667777785185,166.667777785185,1000.04000160006,1000.04000160006,1166.72111365197,500.010000200004,166.667777785185,166.667777785185,0,0,0,0,
39.45823,333.337777837038,1166.72111365197,888069.287891493,392397.177719695,1645717.87920112,166.667777785185,47757.7247284823,17679.1599396907,5001.00020004001,0,0,0,166.667777785185,1333.40444823724,1333.40444823724,2333.55113143893,166.667777785185,666.684444918531,166.667777785185,1000.04000160006,1333.40444823724,1833.46778763776,2166.85446071993,333.337777837038,333.337777837038,166.667777785185,1000.04000160006,0,0,0,
39.65769,166.667777785185,666.684444918531,728051.209301331,341604.833150874,1440285.9510836,0,25359.030484224,10337.606210567,6668.44491864497,0,0,0,166.667777785185,2333.55113143893,1000.04000160006,1833.46778763776,166.667777785185,833.361112037068,333.337777837038,333.337777837038,833.361112037068,1166.72111365197,1000.04000160006,833.361112037068,833.361112037068,166.667777785185,333.337777837038,0,0,0,
39.85698,500.010000200004,1083.38027981213,732827.868363724,369034.894261863,1086186.18024946,500.010000200004,31372.6537260033,12673.0876977669,7335.48507562218,0,0,0,500.010000200004,2333.55113143893,666.684444918531,500.010000200004,333.337777837038,833.361112037068,500.010000200004,833.361112037068,1500.09000540032,1166.72111365197,1166.72111365197,166.667777785185,666.684444918531,333.337777837038,333.337777837038,166.667777785185,0,0,
40.05615,333.337777837038,750.02250067502,744769.516019706,324833.193765364,1532189.70839933,0,29033.6790677186,10671.219720414,6668.44491864497,0,333.337777837038,0,0,2500.2500250025,1000.04000160006,2000.16001280102,333.337777837038,833.361112037068,166.667777785185,1166.72111365197,1000.04000160006,833.361112037068,1000.04000160006,500.010000200004,833.361112037068,166.667777785185,0,0,0,0,
40.2554,333.337777837038,916.70027901023,565644.801179973,308425.343519693,1229447.91959457,0,37054.8411649241,15676.4906007765,5001.00020004001,0,0,0,333.337777837038,2166.85446071993,1000.04000160006,1333.40444823724,0,333.337777837038,1166.72111365197,1333.40444823724,1666.77778518568,1333.40444823724,1333.40444823724,500.010000200004,1166.72111365197,166.667777785185,0,0,0,0,
40.45452,1166.72111365197,1083.38027981213,587139.56249403,378305.947321404,961845.802704646,166.667777785185,20683.7652459366,9670.40589027757,6334.93818434003,0,333.337777837038,0,333.337777837038,2666.95114145509,666.684444918531,833.361112037068,500.010000200004,0,166.667777785185,500.010000200004,1000.04000160006,833.361112037068,666.684444918531,500.010000200004,166.667777785185,333.337777837038,1000.04000160006,0,0,0,
40.6537,833.361112037068,1000.04000160006,697002.925395777,315942.968243681,1386224.91736847,166.667777785185,32041.0124959949,16344.0114207949,8002.56081946223,0,0,0,500.010000200004,2000.16001280102,833.361112037068,333.337777837038,333.337777837038,166.667777785185,500.010000200004,1333.40444823724,1166.72111365197,666.684444918531,1166.72111365197,333.337777837038,333.337777837038,166.667777785185,0,0,0,0,
40.85289,833.361112037068,750.02250067502,528612.468855093,255246.356509792,1505159.19154176,500.010000200004,25025.025025025,11338.4734412934,8336.11203734578,0,0,0,166.667777785185,1666.77778518568,833.361112037068,1166.72111365197,1333.40444823724,666.684444918531,333.337777837038,500.010000200004,833.361112037068,1666.77778518568,1166.72111365197,166.667777785185,166.667777785185,833.361112037068,333.337777837038,0,0,0,
41.05208,1000.04000160006,1166.72111365197,828361.049611582,304326.702475101,1056452.61170613,166.667777785185,24357.040853097,9670.40589027757,7669.01849900636,0,0,0,333.337777837038,3333.77783704494,166.667777785185,500.010000200004,0,0,500.010000200004,1500.09000540032,666.684444918531,500.010000200004,2000.16001280102,500.010000200004,833.361112037068,166.667777785185,0,0,0,0,
41.25125,1166.72111365197,916.70027901023,743471.45563885,310816.83068076,1475425.62299844,500.010000200004,27363.2504871993,10337.606210567,6001.44034568296,0,333.337777837038,0,166.667777785185,3167.06782859162,1500.09000540032,833.361112037068,333.337777837038,500.010000200004,666.684444918531,666.684444918531,1833.46778763776,666.684444918531,1833.46778763776,166.667777785185,333.337777837038,500.010000200004,666.684444918531,0,166.667777785185,166.667777785185,
41.45045,833.361112037068,1000.04000160006,717695.145870767,426142.142305032,1453801.20951239,0,42070.6787402837,8669.67215301304,4334.08457465961,0,0,0,666.684444918531,2333.55113143893,500.010000200004,666.684444918531,0,833.361112037068,1000.04000160006,333.337777837038,1166.72111365197,1166.72111365197,833.361112037068,0,1500.09000540032,333.337777837038,666.684444918531,0,0,0,
41.64971,500.010000200004,583.346944762044,674380.391619882,423039.375203384,869942.045388914,166.667777785185,29033.6790677186,8336.11203734578,6334.93818434003,666.684444918531,0,0,333.337777837038,3000.36004320518,1666.77778518568,1666.77778518568,166.667777785185,1000.04000160006,0,2000.16001280102,1500.09000540032,500.010000200004,833.361112037068,500.010000200004,500.010000200004,166.667777785185,666.684444918531,0,0,0,
41.84881,1166.72111365197,1000.04000160006,682820.590088486,376588.57444476,1275399.79825244,0,36720.5234343704,13006.7635170289,5001.00020004001,0,0,0,833.361112037068,2666.95114145509,833.361112037068,1666.77778518568,666.684444918531,333.337777837038,833.361112037068,1000.04000160006,1000.04000160006,666.684444918531,1333.40444823724,833.361112037068,1000.04000160006,166.667777785185,0,0,0,0,
42.04808,666.684444918531,1000.04000160006,663135.41923298,349142.185028459,1228178.1557744,166.667777785185,26027.0681508769,11338.4734412934,7001.96054895371,0,0,0,166.667777785185,2666.95114145509,666.684444918531,833.361112037068,833.361112037068,833.361112037068,1000.04000160006,1000.04000160006,666.684444918531,833.361112037068,500.010000200004,500.010000200004,833.361112037068,333.337777837038,666.684444918531,0,0,0,
42.2472,833.361112037068,916.70027901023,709584.533113945,289991.90720259,1082964.69409899,333.337777837038,29701.9129366849,9670.40589027757,7335.48507562218,0,0,0,0,2166.85446071993,833.361112037068,1333.40444823724,166.667777785185,500.010000200004,1000.04000160006,1166.72111365197,1333.40444823724,833.361112037068,833.361112037068,500.010000200004,833.361112037068,333.337777837038,666.684444918531,0,0,0,
42.44639,500.010000200004,1333.40444823724,768237.040294651,357712.801925834,1107661.03205325,833.361112037068,20683.7652459366,11338.4734412934,5667.95140231786,0,0,0,333.337777837038,2666.95114145509,1000.04000160006,1666.77778518568,500.010000200004,833.361112037068,0,166.667777785185,1500.09000540032,2000.16001280102,666.684444918531,333.337777837038,333.337777837038,333.337777837038,0,0,0,0,
42.64565,500.010000200004,916.70027901023,568033.130711169,330649.410302482,1667342.29268717,500.010000200004,21017.6548300572,7001.96054895371,6334.93818434003,0,0,0,166.667777785185,3167.06782859162,333.337777837038,833.361112037068,166.667777785185,166.667777785185,833.361112037068,500.010000200004,1166.72111365197,166.667777785185,1000.04000160006,333.337777837038,833.361112037068,500.010000200004,333.337777837038,0,0,0,
42.84475,666.684444918531,666.684444918531,575198.119304758,382428.590767565,1307836.41848152,166.667777785185,28031.3951625821,10671.219720414,7335.48507562218,0,0,0,500.010000200004,2833.65448084116,1500.09000540032,833.361112037068,0,500.010000200004,500.010000200004,833.361112037068,1833.46778763776,500.010000200004,1500.09000540032,833.361112037068,833.361112037068,500.010000200004,0,0,0,0,
43.04395,333.337777837038,1083.38027981213,792695.508631955,394804.561584094,1359194.4005109,0,31706.8286496229,12339.4207809186,10337.606210567,0,0,0,166.667777785185,2666.95114145509,833.361112037068,333.337777837038,666.684444918531,166.667777785185,0,666.684444918531,1500.09000540032,1166.72111365197,1833.46778763776,166.667777785185,1333.40444823724,666.684444918531,0,0,0,0,
43.24335,1000.04000160006,916.70027901023,731459.625624417,306717.415070656,1464613.41625541,0,17679.1599396907,7335.48507562218,4667.53794041554,0,666.684444918531,0,166.667777785185,1500.09000540032,1166.72111365197,666.684444918531,166.667777785185,1000.04000160006,166.667777785185,1166.72111365197,1333.40444823724,1666.77778518568,500.010000200004,0,1000.04000160006,1166.72111365197,0,0,0,0,
43.44267,666.684444918531,916.70027901023,615799.721335098,335783.58511472,1086230.64401686,333.337777837038,23355.1314560256,10671.219720414,6334.93818434003,0,0,0,333.337777837038,2333.55113143893,500.010000200004,1000.04000160006,333.337777837038,166.667777785185,333.337777837038,666.684444918531,1833.46778763776,500.010000200004,1166.72111365197,666.684444918531,1333.40444823724,166.667777785185,333.337777837038,0,0,0,
43.64205,1000.04000160006,1416.74694899378,560629.813918615,303302.249632259,1129435.00722157,0,37723.5034118071,7001.96054895371,3333.77783704494,0,0,0,333.337777837038,2333.55113143893,833.361112037068,1500.09000540032,166.667777785185,666.684444918531,166.667777785185,666.684444918531,1500.09000540032,666.684444918531,666.684444918531,666.684444918531,833.361112037068,333.337777837038,666.684444918531,0,333.337777837038,0,
43.84123,333.337777837038,916.70027901023,849856.01539235,305692.768645234,992929.923060927,0,29701.9129366849,14341.5558253399,7335.48507562218,0,0,0,666.684444918531,2333.55113143893,500.010000200004,500.010000200004,500.010000200004,500.010000200004,833.361112037068,833.361112037068,1000.04000160006,500.010000200004,1166.72111365197,833.361112037068,500.010000200004,833.361112037068,333.337777837038,0,0,0,
44.0405,333.337777837038,1666.77778518568,680284.618677402,297498.583340079,1139326.09332088,333.337777837038,32375.2052654767,8336.11203734578,5667.95140231786,0,333.337777837038,0,500.010000200004,2166.85446071993,1333.40444823724,833.361112037068,500.010000200004,500.010000200004,0,333.337777837038,500.010000200004,1666.77778518568,500.010000200004,500.010000200004,666.684444918531,166.667777785185,333.337777837038,0,0,0,
44.23967,666.684444918531,1833.46778763776,666297.07198883,317652.14221094,996894.237701736,166.667777785185,21017.6548300572,10337.606210567,4334.08457465961,0,0,0,1000.04000160006,2166.85446071993,666.684444918531,1166.72111365197,500.010000200004,500.010000200004,333.337777837038,500.010000200004,1333.40444823724,2166.85446071993,833.361112037068,333.337777837038,833.361112037068,500.010000200004,333.337777837038,0,0,0,
44.43887,333.337777837038,1416.74694899378,687042.770638683,300570.780876817,1103662.86597335,166.667777785185,27029.191526849,13674.1418642191,5667.95140231786,0,0,0,500.010000200004,3667.20452333009,500.010000200004,166.667777785185,666.684444918531,1000.04000160006,500.010000200004,666.684444918531,1166.72111365197,2166.85446071993,833.361112037068,500.010000200004,166.667777785185,833.361112037068,0,0,0,0,
44.63804,666.684444918531,1083.38027981213,656401.323365437,313550.512346262,1024015.99147705,0,30370.1824880855,12673.0876977669,6334.93818434003,0,0,0,0,1333.40444823724,666.684444918531,666.684444918531,0,666.684444918531,1000.04000160006,333.337777837038,1333.40444823724,1500.09000540032,166.667777785185,1000.04000160006,500.010000200004,666.684444918531,666.684444918531,0,0,0,
44.83744,166.667777785185,833.361112037068,778206.129456456,340577.359714564,1334866.93533909,166.667777785185,29367.791542076,10337.606210567,7001.96054895371,0,0,0,0,2833.65448084116,1500.09000540032,1500.09000540032,166.667777785185,833.361112037068,333.337777837038,666.684444918531,1000.04000160006,833.361112037068,833.361112037068,333.337777837038,833.361112037068,666.684444918531,666.684444918531,0,0,0,
45.03668,833.361112037068,916.70027901023,616503.859553248,305692.768645234,1237557.07465184,166.667777785185,27029.191526849,9003.24116682005,6001.44034568296,0,1000.04000160006,0,333.337777837038,833.361112037068,1166.72111365197,833.361112037068,333.337777837038,1166.72111365197,833.361112037068,1666.77778518568,833.361112037068,1333.40444823724,1666.77778518568,166.667777785185,666.684444918531,500.010000200004,0,0,166.667777785185,0,
45.23615,833.361112037068,1000.04000160006,549832.393099501,283171.521035599,1172683.83419368,0,24023.0621396541,9670.40589027757,6668.44491864497,0,333.337777837038,333.337777837038,0,4000.64010241639,666.684444918531,1166.72111365197,0,666.684444918531,500.010000200004,833.361112037068,1333.40444823724,1333.40444823724,1000.04000160006,333.337777837038,833.361112037068,333.337777837038,666.684444918531,0,0,0,
45.43543,333.337777837038,916.70027901023,612654.700434391,319019.647559247,1048178.7113445,0,31372.6537260033,7669.01849900636,7669.01849900636,0,333.337777837038,0,0,1833.46778763776,833.361112037068,1166.72111365197,500.010000200004,666.684444918531,333.337777837038,666.684444918531,1166.72111365197,1000.04000160006,333.337777837038,166.667777785185,833.361112037068,500.010000200004,333.337777837038,0,0,0,
45.6346,333.337777837038,1166.72111365197,873739.310704314,321413.137424373,892783.163476676,0,26695.1414842499,11672.1136530381,5001.00020004001,0,0,0,0,1833.46778763776,1166.72111365197,500.010000200004,166.667777785185,500.010000200004,166.667777785185,666.684444918531,666.684444918531,833.361112037068,666.684444918531,500.010000200004,666.684444918531,166.667777785185,0,0,0,0,
45.83377,666.684444918531,750.02250067502,675786.706104675,327569.904092935,1076072.59578611,166.667777785185,23689.0923407492,6668.44491864497,4334.08457465961,0,0,0,333.337777837038,2333.55113143893,1000.04000160006,833.361112037068,333.337777837038,833.361112037068,333.337777837038,833.361112037068,2000.16001280102,0,500.010000200004,1166.72111365197,833.361112037068,166.667777785185,333.337777837038,0,0,0,
46.03297,500.010000200004,1333.40444823724,758325.090669304,396868.396814217,1023955.91888853,500.010000200004,20683.7652459366,7669.01849900636,5334.47135388883,333.337777837038,0,0,0,2666.95114145509,333.337777837038,500.010000200004,333.337777837038,333.337777837038,666.684444918531,666.684444918531,666.684444918531,1500.09000540032,666.684444918531,500.010000200004,833.361112037068,333.337777837038,666.684444918531,0,0,0,
46.23214,1166.72111365197,1083.38027981213,586092.082639666,322439.057330002,1180203.57726302,0,27029.191526849,7001.96054895371,4334.08457465961,0,333.337777837038,0,0,2500.2500250025,500.010000200004,666.684444918531,500.010000200004,500.010000200004,0,500.010000200004,2000.16001280102,1000.04000160006,1166.72111365197,833.361112037068,166.667777785185,833.361112037068,1000.04000160006,0,0,0,
46.43143,833.361112037068,1333.40444823724,624906.042011179,373497.888924976,1072670.92182068,0,27363.2504871993,8336.11203734578,7335.48507562218,0,0,0,166.667777785185,2333.55113143893,1000.04000160006,666.684444918531,0,833.361112037068,833.361112037068,1333.40444823724,1000.04000160006,833.361112037068,1333.40444823724,166.667777785185,666.684444918531,166.667777785185,666.684444918531,166.667777785185,0,0,
46.63055,666.684444918531,833.361112037068,661028.083429134,396068.463577213,991579.371247971,166.667777785185,24357.040853097,9336.81907912287,6001.44034568296,0,0,0,166.667777785185,2833.65448084116,1333.40444823724,666.684444918531,333.337777837038,500.010000200004,833.361112037068,1166.72111365197,2166.85446071993,1166.72111365197,1166.72111365197,833.361112037068,500.010000200004,166.667777785185,1666.77778518568,0,0,0,
